state,county,reporting,dem,gop,lib,grn,una,oth
IA,Montgomery,0%,2318,2878,0,0,0,0
IA,Muscatine,0%,10850,7907,0,0,0,0
IA,O'Brien,0%,2333,4883,0,0,0,0
IA,Osceola,0%,1037,2027,0,0,0,0
IA,Page,0%,2892,4344,0,0,0,0
IA,Palo Alto,0%,2420,2290,0,0,0,0
IA,Plymouth,0%,4564,7744,0,0,0,0
IA,Pocahontas,0%,1794,2131,0,0,0,0
IA,Polk,0%,119569,88983,0,0,0,0
IA,Pottawattamie,0%,20226,21161,0,0,0,0
IA,Poweshiek,0%,5441,4331,0,0,0,0
IA,Ringgold,0%,1236,1401,0,0,0,0
IA,Sac,0%,2237,2699,0,0,0,0
IA,Scott,0%,48675,36239,0,0,0,0
IA,Shelby,0%,2847,3472,0,0,0,0
IA,Sioux,0%,3010,13440,0,0,0,0
IA,Story,0%,26268,18812,0,0,0,0
IA,Tama,0%,4859,3813,0,0,0,0
IA,Taylor,0%,1344,1602,0,0,0,0
IA,Union,0%,2990,2774,0,0,0,0
IA,Van Buren,0%,1540,1980,0,0,0,0
IA,Wapello,0%,8481,6466,0,0,0,0
IA,Warren,0%,12261,12112,0,0,0,0
IA,Washington,0%,5140,5228,0,0,0,0
IA,Wayne,0%,1356,1563,0,0,0,0
IA,Webster,0%,9847,8299,0,0,0,0
IA,Winnebago,0%,3236,2726,0,0,0,0
IA,Winneshiek,0%,6808,4260,0,0,0,0
IA,Woodbury,0%,20290,20798,0,0,0,0
IA,Worth,0%,2560,1612,0,0,0,0
IA,Wright,0%,3087,3187,0,0,0,0
KS,Allen,0%,2130,3481,0,0,0,0
KS,Anderson,0%,1161,2329,0,0,0,0
KS,Atchison,0%,3157,3717,0,0,0,0
KS,Barber,0%,585,1794,0,0,0,0
KS,Barton,0%,2967,7636,0,0,0,0
KS,Bourbon,0%,2343,4159,0,0,0,0
KS,Brown,0%,1284,2926,0,0,0,0
KS,Butler,0%,8942,17756,0,0,0,0
KS,Chase,0%,371,934,0,0,0,0
KS,Chautauqua,0%,385,1396,0,0,0,0
KS,Cherokee,0%,3366,5750,0,0,0,0
KS,Cheyenne,0%,432,1247,0,0,0,0
KS,Clark,0%,241,870,0,0,0,0
KS,Clay,0%,982,2919,0,0,0,0
KS,Cloud,0%,1213,3070,0,0,0,0
KS,Coffey,0%,1105,3008,0,0,0,0
KS,Comanche,0%,194,756,0,0,0,0
KS,Cowley,0%,4859,8263,0,0,0,0
KS,Crawford,0%,7646,7453,0,0,0,0
KS,Decatur,0%,340,1189,0,0,0,0
KS,Dickinson,0%,2353,5961,0,0,0,0
KS,Doniphan,0%,1077,2336,0,0,0,0
KS,Douglas,0%,33141,17475,0,0,0,0
KS,Edwards,0%,326,979,0,0,0,0
KS,Elk,0%,359,1035,0,0,0,0
KS,Ellis,0%,3917,8037,0,0,0,0
KS,Ellsworth,0%,838,1996,0,0,0,0
KS,Finney,0%,3188,6776,0,0,0,0
KS,Ford,0%,2848,5587,0,0,0,0
KS,Franklin,0%,4366,6969,0,0,0,0
KS,Geary,0%,3368,4376,0,0,0,0
KS,Gove,0%,257,1120,0,0,0,0
KS,Graham,0%,323,1043,0,0,0,0
KS,Grant,0%,616,1941,0,0,0,0
KS,Gray,0%,416,1585,0,0,0,0
KS,Greeley,0%,150,587,0,0,0,0
KS,Greenwood,0%,916,2087,0,0,0,0
KS,Hamilton,0%,233,836,0,0,0,0
KS,Harper,0%,740,1960,0,0,0,0
KS,Harvey,0%,6185,8865,0,0,0,0
KS,Haskell,0%,265,1216,0,0,0,0
KS,Hodgeman,0%,202,836,0,0,0,0
KS,Jackson,0%,2266,3770,0,0,0,0
KS,Jefferson,0%,3450,5058,0,0,0,0
KS,Jewell,0%,312,1229,0,0,0,0
KS,Johnson,0%,124142,149816,0,0,0,0
KS,Kearny,0%,302,1138,0,0,0,0
KS,Kingman,0%,918,2468,0,0,0,0
KS,Kiowa,0%,197,903,0,0,0,0
KS,Labette,0%,3782,4955,0,0,0,0
KS,Lane,0%,187,786,0,0,0,0
KS,Leavenworth,0%,12749,16387,0,0,0,0
KS,Lincoln,0%,334,1175,0,0,0,0
KS,Linn,0%,1401,3029,0,0,0,0
KS,Logan,0%,222,1171,0,0,0,0
KS,Lyon,0%,5661,6468,0,0,0,0
KS,Marion,0%,1607,3695,0,0,0,0
KS,Marshall,0%,1779,3150,0,0,0,0
KS,McPherson,0%,4113,8732,0,0,0,0
KS,Meade,0%,369,1527,0,0,0,0
KS,Miami,0%,5644,9229,0,0,0,0
KS,Mitchell,0%,692,2405,0,0,0,0
KS,Montgomery,0%,4203,9142,0,0,0,0
KS,Morris,0%,897,1858,0,0,0,0
KS,Morton,0%,225,1129,0,0,0,0
KS,Nemaha,0%,1405,3761,0,0,0,0
KS,Neosho,0%,2496,4372,0,0,0,0
KS,Ness,0%,283,1197,0,0,0,0
KS,Norton,0%,488,1836,0,0,0,0
KS,Osage,0%,2508,4768,0,0,0,0
KS,Osborne,0%,391,1441,0,0,0,0
KS,Ottawa,0%,703,2304,0,0,0,0
KS,Pawnee,0%,869,1923,0,0,0,0
KS,Phillips,0%,516,2066,0,0,0,0
KS,Pottawatomie,0%,2552,6816,0,0,0,0
KS,Pratt,0%,1265,2765,0,0,0,0
KS,Rawlins,0%,270,1243,0,0,0,0
KS,Reno,0%,9711,15858,0,0,0,0
KS,Republic,0%,627,1949,0,0,0,0
KS,Rice,0%,1137,2746,0,0,0,0
KS,Riley,0%,10033,11729,0,0,0,0
KS,Rooks,0%,467,2054,0,0,0,0
KS,Rush,0%,498,1217,0,0,0,0
KS,Russell,0%,719,2470,0,0,0,0
KS,Saline,0%,7897,13754,0,0,0,0
KS,Scott,0%,311,1788,0,0,0,0
KS,Sedgwick,0%,79175,104119,0,0,0,0
KS,Seward,0%,1376,3620,0,0,0,0
KS,Shawnee,0%,40072,40806,0,0,0,0
KS,Sheridan,0%,252,1068,0,0,0,0
KS,Sherman,0%,677,1932,0,0,0,0
KS,Smith,0%,437,1695,0,0,0,0
KS,Stafford,0%,535,1483,0,0,0,0
KS,Stanton,0%,187,625,0,0,0,0
KS,Stevens,0%,277,1770,0,0,0,0
KS,Sumner,0%,3304,6637,0,0,0,0
KS,Thomas,0%,761,2762,0,0,0,0
KS,Trego,0%,415,1215,0,0,0,0
KS,Wabaunsee,0%,1020,2375,0,0,0,0
KS,Wallace,0%,96,690,0,0,0,0
KS,Washington,0%,640,2193,0,0,0,0
KS,Wichita,0%,163,835,0,0,0,0
KS,Wilson,0%,1218,2927,0,0,0,0
KS,Woodson,0%,507,1045,0,0,0,0
KS,Wyandotte,0%,38482,16211,0,0,0,0
KY,Adair,0%,1888,5512,0,0,0,0
KY,Allen,0%,2023,5258,0,0,0,0
KY,Anderson,0%,3461,6884,0,0,0,0
KY,Ballard,0%,1427,2537,0,0,0,0
KY,Barren,0%,5434,11133,0,0,0,0
KY,Bath,0%,2210,2234,0,0,0,0
KY,Bell,0%,2718,9519,0,0,0,0
KY,Boone,0%,16292,33812,0,0,0,0
KY,Bourbon,0%,3385,4820,0,0,0,0
KY,Boyd,0%,8886,11429,0,0,0,0
KY,Boyle,0%,4764,7697,0,0,0,0
KY,Bracken,0%,1241,2066,0,0,0,0
KY,Breathitt,0%,2205,2671,0,0,0,0
KY,Breckinridge,0%,3110,5281,0,0,0,0
KY,Bullitt,0%,10056,19857,0,0,0,0
KY,Butler,0%,1555,3696,0,0,0,0
KY,Caldwell,0%,2212,3866,0,0,0,0
KY,Calloway,0%,6165,8991,0,0,0,0
KY,Campbell,0%,15619,24045,0,0,0,0
KY,Carlisle,0%,879,1699,0,0,0,0
KY,Carroll,0%,1716,2032,0,0,0,0
KY,Carter,0%,4314,5252,0,0,0,0
KY,Casey,0%,1219,4679,0,0,0,0
KY,Christian,0%,8822,13515,0,0,0,0
KY,Clark,0%,5749,9664,0,0,0,0
KY,Clay,0%,1552,5710,0,0,0,0
KY,Clinton,0%,761,3366,0,0,0,0
KY,Crittenden,0%,1254,2604,0,0,0,0
KY,Cumberland,0%,697,2056,0,0,0,0
KY,Daviess,0%,19282,23692,0,0,0,0
KY,Edmonson,0%,1652,3562,0,0,0,0
KY,Elliott,0%,1535,902,0,0,0,0
KY,Estill,0%,1555,3685,0,0,0,0
KY,Fayette,0%,66040,59884,0,0,0,0
KY,Fleming,0%,2279,3432,0,0,0,0
KY,Floyd,0%,7530,7741,0,0,0,0
KY,Franklin,0%,11767,11911,0,0,0,0
KY,Fulton,0%,1226,1530,0,0,0,0
KY,Gallatin,0%,1278,1840,0,0,0,0
KY,Garrard,0%,2012,5117,0,0,0,0
KY,Grant,0%,3109,5605,0,0,0,0
KY,Graves,0%,5843,10056,0,0,0,0
KY,Grayson,0%,3154,6605,0,0,0,0
KY,Green,0%,1204,3785,0,0,0,0
KY,Greenup,0%,6621,8849,0,0,0,0
KY,Hancock,0%,2128,1924,0,0,0,0
KY,Hardin,0%,15650,23896,0,0,0,0
KY,Harlan,0%,2586,7165,0,0,0,0
KY,Harrison,0%,2916,4520,0,0,0,0
KY,Hart,0%,2290,4397,0,0,0,0
KY,Henderson,0%,10049,9523,0,0,0,0
KY,Henry,0%,2724,4081,0,0,0,0
KY,Hickman,0%,812,1406,0,0,0,0
KY,Hopkins,0%,7104,11916,0,0,0,0
KY,Jackson,0%,743,4407,0,0,0,0
KY,Jefferson,0%,196272,153865,0,0,0,0
KY,Jessamine,0%,6236,13710,0,0,0,0
KY,Johnson,0%,2413,5964,0,0,0,0
KY,Kenton,0%,21460,33371,0,0,0,0
KY,Knott,0%,2523,2950,0,0,0,0
KY,Knox,0%,3074,8150,0,0,0,0
KY,Larue,0%,1913,4153,0,0,0,0
KY,Laurel,0%,4593,17563,0,0,0,0
KY,Lawrence,0%,2036,3503,0,0,0,0
KY,Lee,0%,752,1978,0,0,0,0
KY,Leslie,0%,766,3574,0,0,0,0
KY,Letcher,0%,2623,5367,0,0,0,0
KY,Lewis,0%,1510,3213,0,0,0,0
KY,Lincoln,0%,2752,6273,0,0,0,0
KY,Livingston,0%,1622,2890,0,0,0,0
KY,Logan,0%,3811,6925,0,0,0,0
KY,Lyon,0%,1577,2220,0,0,0,0
KY,Madison,0%,12392,19694,0,0,0,0
KY,Magoffin,0%,2105,2434,0,0,0,0
KY,Marion,0%,3596,3842,0,0,0,0
KY,Marshall,0%,5593,9463,0,0,0,0
KY,Martin,0%,808,2824,0,0,0,0
KY,Mason,0%,2891,4102,0,0,0,0
KY,McCracken,0%,11285,19043,0,0,0,0
KY,McCreary,0%,1258,4078,0,0,0,0
KY,McLean,0%,1963,2386,0,0,0,0
KY,Meade,0%,4343,6691,0,0,0,0
KY,Menifee,0%,1276,1155,0,0,0,0
KY,Mercer,0%,3159,6781,0,0,0,0
KY,Metcalfe,0%,1350,2734,0,0,0,0
KY,Monroe,0%,1067,3537,0,0,0,0
KY,Montgomery,0%,4234,5947,0,0,0,0
KY,Morgan,0%,1858,2377,0,0,0,0
KY,Muhlenberg,0%,6221,6447,0,0,0,0
KY,Nelson,0%,7654,10139,0,0,0,0
KY,Nicholas,0%,1272,1634,0,0,0,0
KY,Ohio,0%,4059,5781,0,0,0,0
KY,Oldham,0%,9996,18992,0,0,0,0
KY,Owen,0%,1694,2969,0,0,0,0
KY,Owsley,0%,381,1279,0,0,0,0
KY,Pendleton,0%,2027,3676,0,0,0,0
KY,Perry,0%,3444,6762,0,0,0,0
KY,Pike,0%,9525,12665,0,0,0,0
KY,Powell,0%,2065,2867,0,0,0,0
KY,Pulaski,0%,5590,19862,0,0,0,0
KY,Robertson,0%,451,533,0,0,0,0
KY,Rockcastle,0%,1410,4757,0,0,0,0
KY,Rowan,0%,4074,3907,0,0,0,0
KY,Russell,0%,1579,5702,0,0,0,0
KY,Scott,0%,7712,11782,0,0,0,0
KY,Shelby,0%,6871,11451,0,0,0,0
KY,Simpson,0%,2775,4437,0,0,0,0
KY,Spencer,0%,2519,5378,0,0,0,0
KY,Taylor,0%,3165,7568,0,0,0,0
KY,Todd,0%,1543,3336,0,0,0,0
KY,Trigg,0%,2246,4189,0,0,0,0
KY,Trimble,0%,1484,2239,0,0,0,0
KY,Union,0%,2804,3120,0,0,0,0
KY,Warren,0%,17650,25957,0,0,0,0
KY,Washington,0%,1890,3305,0,0,0,0
KY,Wayne,0%,2201,4868,0,0,0,0
KY,Webster,0%,2390,3037,0,0,0,0
KY,Whitley,0%,3484,10014,0,0,0,0
KY,Wolfe,0%,1493,1408,0,0,0,0
KY,Woodford,0%,5027,7130,0,0,0,0
LA,Acadia,0%,7028,19228,0,0,0,0
LA,Allen,0%,2891,6333,0,0,0,0
LA,Ascension,0%,14620,31225,0,0,0,0
LA,Assumption,0%,4756,5981,0,0,0,0
LA,Avoyelles,0%,6327,10234,0,0,0,0
LA,Beauregard,0%,3071,10718,0,0,0,0
LA,Bienville,0%,3589,3776,0,0,0,0
LA,Bossier,0%,12701,32706,0,0,0,0
LA,Caddo,0%,55220,52105,0,0,0,0
LA,Calcasieu,0%,30227,50431,0,0,0,0
LA,Caldwell,0%,1118,3696,0,0,0,0
LA,Cameron,0%,613,3089,0,0,0,0
LA,Catahoula,0%,1659,3486,0,0,0,0
LA,Claiborne,0%,3025,3750,0,0,0,0
LA,Concordia,0%,3766,5668,0,0,0,0
LA,De Soto,0%,5241,6882,0,0,0,0
LA,East Baton Rouge,0%,99431,95297,0,0,0,0
LA,East Carroll,0%,2267,1254,0,0,0,0
LA,East Feliciana,0%,4383,5431,0,0,0,0
LA,Evangeline,0%,5852,9792,0,0,0,0
LA,Franklin,0%,2959,6278,0,0,0,0
LA,Grant,0%,1474,6906,0,0,0,0
LA,Iberia,0%,12492,20123,0,0,0,0
LA,Iberville,0%,9023,7185,0,0,0,0
LA,Jackson,0%,2456,5190,0,0,0,0
LA,Jefferson,0%,64853,113008,0,0,0,0
LA,Jefferson Davis,0%,3923,9277,0,0,0,0
LA,La Salle,0%,860,5601,0,0,0,0
LA,Lafayette,0%,32145,62055,0,0,0,0
LA,Lafourche,0%,9662,27089,0,0,0,0
LA,Lincoln,0%,8267,10676,0,0,0,0
LA,Livingston,0%,6674,43247,0,0,0,0
LA,Madison,0%,3100,2152,0,0,0,0
LA,Morehouse,0%,5789,7258,0,0,0,0
LA,Natchitoches,0%,7801,9054,0,0,0,0
LA,Orleans,0%,116042,28041,0,0,0,0
LA,Ouachita,0%,24769,41708,0,0,0,0
LA,Plaquemines,0%,3378,6889,0,0,0,0
LA,Pointe Coupee,0%,5516,6702,0,0,0,0
LA,Rapides,0%,20109,36605,0,0,0,0
LA,Red River,0%,2080,2484,0,0,0,0
LA,Richland,0%,3311,5751,0,0,0,0
LA,Sabine,0%,2245,7226,0,0,0,0
LA,St. Bernard,0%,3491,9642,0,0,0,0
LA,St. Charles,0%,8519,16456,0,0,0,0
LA,St. Helena,0%,3567,2522,0,0,0,0
LA,St. James,0%,6993,5432,0,0,0,0
LA,St. John the Baptist,0%,12420,8908,0,0,0,0
LA,St. Landry,0%,20267,21647,0,0,0,0
LA,St. Martin,0%,9419,14443,0,0,0,0
LA,St. Mary,0%,9342,13181,0,0,0,0
LA,St. Tammany,0%,24589,83047,0,0,0,0
LA,Tangipahoa,0%,16427,31421,0,0,0,0
LA,Tensas,0%,1646,1367,0,0,0,0
LA,Terrebonne,0%,11579,28208,0,0,0,0
LA,Union,0%,3103,7619,0,0,0,0
LA,Vermilion,0%,6261,18069,0,0,0,0
LA,Vernon,0%,3534,11946,0,0,0,0
LA,Washington,0%,6122,12215,0,0,0,0
LA,Webster,0%,6610,11417,0,0,0,0
LA,West Baton Rouge,0%,5043,6654,0,0,0,0
LA,West Carroll,0%,878,4045,0,0,0,0
LA,West Feliciana,0%,2414,3149,0,0,0,0
LA,Winn,0%,2044,4628,0,0,0,0
ME,Androscoggin,0%,30635,22597,0,0,0,0
ME,Aroostook,0%,19303,15862,0,0,0,0
ME,Cumberland,0%,103637,55818,0,0,0,0
ME,Franklin,0%,10582,6986,0,0,0,0
ME,Hancock,0%,18863,12667,0,0,0,0
ME,Kennebec,0%,37099,27456,0,0,0,0
ME,Knox,0%,13728,8816,0,0,0,0
ME,Lincoln,0%,11884,9287,0,0,0,0
ME,Oxford,0%,17936,12856,0,0,0,0
ME,Penobscot,0%,42975,37523,0,0,0,0
ME,Piscataquis,0%,4430,4785,0,0,0,0
ME,Sagadahoc,0%,12207,8771,0,0,0,0
ME,Somerset,0%,13343,11864,0,0,0,0
ME,Waldo,0%,11820,10375,0,0,0,0
ME,Washington,0%,8241,8070,0,0,0,0
ME,York,0%,64798,42459,0,0,0,0
MD,Allegany,0%,10564,18197,0,0,0,0
MD,Anne Arundel,0%,122064,127336,0,0,0,0
MD,Baltimore City,0%,206548,27850,0,0,0,0
MD,Baltimore County,0%,207382,155497,0,0,0,0
MD,Calvert,0%,19953,22808,0,0,0,0
MD,Caroline,0%,4856,7882,0,0,0,0
MD,Carroll,0%,27655,53859,0,0,0,0
MD,Cecil,0%,17391,23534,0,0,0,0
MD,Charles,0%,42352,24957,0,0,0,0
MD,Dorchester,0%,6718,7990,0,0,0,0
MD,Frederick,0%,52078,53712,0,0,0,0
MD,Garrett,0%,3628,8749,0,0,0,0
MD,Harford,0%,47301,70226,0,0,0,0
MD,Howard,0%,84215,53932,0,0,0,0
MD,Kent,0%,4861,4861,0,0,0,0
MD,Montgomery,0%,303945,114998,0,0,0,0
MD,Prince George's,0%,323105,37969,0,0,0,0
MD,Queen Anne's,0%,8349,14766,0,0,0,0
MD,Somerset,0%,4650,4897,0,0,0,0
MD,St. Mary's,0%,18402,24078,0,0,0,0
MD,Talbot,0%,8582,10636,0,0,0,0
MD,Washington,0%,25462,33381,0,0,0,0
MD,Wicomico,0%,18697,21234,0,0,0,0
MD,Worcester,0%,11132,15322,0,0,0,0
MA,Barnstable,0%,73503,55570,0,0,0,0
MA,Berkshire,0%,49415,14851,0,0,0,0
MA,Bristol,0%,146311,90284,0,0,0,0
MA,Dukes,0%,7892,2438,0,0,0,0
MA,Essex,0%,208323,136905,0,0,0,0
MA,Franklin,0%,27818,9528,0,0,0,0
MA,Hampden,0%,120021,70923,0,0,0,0
MA,Hampshire,0%,56847,20569,0,0,0,0
MA,Middlesex,0%,462226,245215,0,0,0,0
MA,Nantucket,0%,4059,1863,0,0,0,0
MA,Norfolk,0%,199833,136573,0,0,0,0
MA,Plymouth,0%,131457,112681,0,0,0,0
MA,Suffolk,0%,202148,55142,0,0,0,0
MA,Worcester,0%,201230,151742,0,0,0,0
MI,Alcona,0%,2896,3404,0,0,0,0
MI,Alger,0%,2472,2188,0,0,0,0
MI,Allegan,0%,23526,29526,0,0,0,0
MI,Alpena,0%,7705,7125,0,0,0,0
MI,Antrim,0%,6079,7506,0,0,0,0
MI,Arenac,0%,4155,3807,0,0,0,0
MI,Baraga,0%,1725,1846,0,0,0,0
MI,Barry,0%,13449,16431,0,0,0,0
MI,Bay,0%,32589,23794,0,0,0,0
MI,Benzie,0%,5461,4687,0,0,0,0
MI,Berrien,0%,40376,36128,0,0,0,0
MI,Branch,0%,8412,9534,0,0,0,0
MI,Calhoun,0%,34550,28538,0,0,0,0
MI,Cass,0%,12080,11112,0,0,0,0
MI,Charlevoix,0%,6817,7306,0,0,0,0
MI,Cheboygan,0%,6721,6919,0,0,0,0
MI,Chippewa,0%,8169,8249,0,0,0,0
MI,Clare,0%,7496,6793,0,0,0,0
MI,Clinton,0%,20001,19724,0,0,0,0
MI,Crawford,0%,3440,3558,0,0,0,0
MI,Delta,0%,9976,8763,0,0,0,0
MI,Dickinson,0%,5995,7049,0,0,0,0
MI,Eaton,0%,30736,25898,0,0,0,0
MI,Emmet,0%,8515,9315,0,0,0,0
MI,Genesee,0%,143919,72445,0,0,0,0
MI,Gladwin,0%,6590,6391,0,0,0,0
MI,Gogebic,0%,4757,3330,0,0,0,0
MI,Grand Traverse,0%,23255,24713,0,0,0,0
MI,Gratiot,0%,9102,8324,0,0,0,0
MI,Hillsdale,0%,8765,11221,0,0,0,0
MI,Houghton,0%,7473,8100,0,0,0,0
MI,Huron,0%,8367,8434,0,0,0,0
MI,Ingham,0%,95698,47143,0,0,0,0
MI,Ionia,0%,14808,15850,0,0,0,0
MI,Iosco,0%,7307,6583,0,0,0,0
MI,Iron,0%,3080,2947,0,0,0,0
MI,Isabella,0%,16679,11220,0,0,0,0
MI,Jackson,0%,37480,35692,0,0,0,0
MI,Kalamazoo,0%,73407,48411,0,0,0,0
MI,Kalkaska,0%,3780,4527,0,0,0,0
MI,Kent,0%,149855,148305,0,0,0,0
MI,Keweenaw,0%,610,756,0,0,0,0
MI,Lake,0%,2919,2269,0,0,0,0
MI,Lapeer,0%,21457,22831,0,0,0,0
MI,Leelanau,0%,7354,6937,0,0,0,0
MI,Lenawee,0%,24638,22223,0,0,0,0
MI,Livingston,0%,42346,55581,0,0,0,0
MI,Luce,0%,1191,1490,0,0,0,0
MI,Mackinac,0%,3027,3268,0,0,0,0
MI,Macomb,0%,223754,187645,0,0,0,0
MI,Manistee,0%,7234,5506,0,0,0,0
MI,Marquette,0%,19630,12902,0,0,0,0
MI,Mason,0%,7816,7146,0,0,0,0
MI,Mecosta,0%,9099,9235,0,0,0,0
MI,Menominee,0%,5980,4855,0,0,0,0
MI,Midland,0%,20742,22285,0,0,0,0
MI,Missaukee,0%,2898,4469,0,0,0,0
MI,Monroe,0%,39180,35852,0,0,0,0
MI,Montcalm,0%,13208,13291,0,0,0,0
MI,Montmorency,0%,2403,2841,0,0,0,0
MI,Muskegon,0%,53400,28855,0,0,0,0
MI,Newaygo,0%,10788,11862,0,0,0,0
MI,Oakland,0%,372694,276881,0,0,0,0
MI,Oceana,0%,6405,5860,0,0,0,0
MI,Ogemaw,0%,5391,5133,0,0,0,0
MI,Ontonagon,0%,1966,1823,0,0,0,0
MI,Osceola,0%,4848,5966,0,0,0,0
MI,Oscoda,0%,1887,2320,0,0,0,0
MI,Otsego,0%,5634,6752,0,0,0,0
MI,Ottawa,0%,51925,84823,0,0,0,0
MI,Presque Isle,0%,3719,3605,0,0,0,0
MI,Roscommon,0%,7082,6727,0,0,0,0
MI,Saginaw,0%,60260,42218,0,0,0,0
MI,Sanilac,0%,9047,10678,0,0,0,0
MI,Schoolcraft,0%,2184,2058,0,0,0,0
MI,Shiawassee,0%,18015,15054,0,0,0,0
MI,St. Clair,0%,40676,38555,0,0,0,0
MI,St. Joseph,0%,12311,12876,0,0,0,0
MI,Tuscola,0%,13503,13739,0,0,0,0
MI,Van Buren,0%,18589,15535,0,0,0,0
MI,Washtenaw,0%,130547,53943,0,0,0,0
MI,Wayne,0%,656303,216880,0,0,0,0
MI,Wexford,0%,7357,8044,0,0,0,0
MN,Aitkin,0%,4595,4589,0,0,0,0
MN,Anoka,0%,86977,91357,0,0,0,0
MN,Becker,0%,7687,8851,0,0,0,0
MN,Beltrami,0%,12019,9762,0,0,0,0
MN,Benton,0%,8452,10338,0,0,0,0
MN,Big Stone,0%,1552,1362,0,0,0,0
MN,Blue Earth,0%,19325,14782,0,0,0,0
MN,Brown,0%,5808,7454,0,0,0,0
MN,Carlton,0%,11501,6549,0,0,0,0
MN,Carver,0%,20654,28157,0,0,0,0
MN,Cass,0%,7276,8660,0,0,0,0
MN,Chippewa,0%,3277,2906,0,0,0,0
MN,Chisago,0%,12782,15788,0,0,0,0
MN,Clay,0%,16666,11978,0,0,0,0
MN,Clearwater,0%,1877,2291,0,0,0,0
MN,Cook,0%,2019,1240,0,0,0,0
MN,Cottonwood,0%,2759,3157,0,0,0,0
MN,Crow Wing,0%,15859,18566,0,0,0,0
MN,Dakota,0%,116778,104365,0,0,0,0
MN,Dodge,0%,4463,5468,0,0,0,0
MN,Douglas,0%,9255,11241,0,0,0,0
MN,Faribault,0%,3736,4197,0,0,0,0
MN,Fillmore,0%,5921,4993,0,0,0,0
MN,Freeborn,0%,9915,6955,0,0,0,0
MN,Goodhue,0%,12420,12775,0,0,0,0
MN,Grant,0%,1850,1646,0,0,0,0
MN,Hennepin,0%,420958,231057,0,0,0,0
MN,Houston,0%,5906,4743,0,0,0,0
MN,Hubbard,0%,4872,6559,0,0,0,0
MN,Isanti,0%,8248,11325,0,0,0,0
MN,Itasca,0%,13461,10309,0,0,0,0
MN,Jackson,0%,2618,2858,0,0,0,0
MN,Kanabec,0%,3742,4479,0,0,0,0
MN,Kandiyohi,0%,10123,11318,0,0,0,0
MN,Kittson,0%,1492,1016,0,0,0,0
MN,Koochiching,0%,3649,2962,0,0,0,0
MN,Lac qui Parle,0%,2160,1913,0,0,0,0
MN,Lake,0%,4174,2636,0,0,0,0
MN,Lake of the Woods,0%,971,1278,0,0,0,0
MN,Le Sueur,0%,6994,7636,0,0,0,0
MN,Lincoln,0%,1517,1491,0,0,0,0
MN,Lyon,0%,6110,6315,0,0,0,0
MN,Mahnomen,0%,1436,843,0,0,0,0
MN,Marshall,0%,2311,2285,0,0,0,0
MN,Martin,0%,4413,6053,0,0,0,0
MN,McLeod,0%,7505,10993,0,0,0,0
MN,Meeker,0%,5379,6737,0,0,0,0
MN,Mille Lacs,0%,6073,7049,0,0,0,0
MN,Morrison,0%,6547,9734,0,0,0,0
MN,Mower,0%,11605,7075,0,0,0,0
MN,Murray,0%,2345,2320,0,0,0,0
MN,Nicollet,0%,9887,7968,0,0,0,0
MN,Nobles,0%,4244,4368,0,0,0,0
MN,Norman,0%,2129,1204,0,0,0,0
MN,Olmsted,0%,38711,36202,0,0,0,0
MN,Otter Tail,0%,13856,18077,0,0,0,0
MN,Pennington,0%,3394,3248,0,0,0,0
MN,Pine,0%,7084,6862,0,0,0,0
MN,Pipestone,0%,2021,2652,0,0,0,0
MN,Polk,0%,7849,7148,0,0,0,0
MN,Pope,0%,3317,3068,0,0,0,0
MN,Ramsey,0%,182972,88942,0,0,0,0
MN,Red Lake,0%,1119,983,0,0,0,0
MN,Redwood,0%,3250,4308,0,0,0,0
MN,Renville,0%,3904,3956,0,0,0,0
MN,Rice,0%,17381,13723,0,0,0,0
MN,Rock,0%,2078,2773,0,0,0,0
MN,Roseau,0%,3096,4437,0,0,0,0
MN,Scott,0%,29209,36726,0,0,0,0
MN,Sherburne,0%,17960,26143,0,0,0,0
MN,Sibley,0%,2998,4492,0,0,0,0
MN,St. Louis,0%,77332,38730,0,0,0,0
MN,Stearns,0%,35690,41194,0,0,0,0
MN,Steele,0%,9016,10068,0,0,0,0
MN,Stevens,0%,2780,2710,0,0,0,0
MN,Swift,0%,2907,2184,0,0,0,0
MN,Todd,0%,5277,6637,0,0,0,0
MN,Traverse,0%,1041,933,0,0,0,0
MN,Wabasha,0%,5646,5935,0,0,0,0
MN,Wadena,0%,2882,4127,0,0,0,0
MN,Waseca,0%,4401,5212,0,0,0,0
MN,Washington,0%,70281,64335,0,0,0,0
MN,Watonwan,0%,2562,2526,0,0,0,0
MN,Wilkin,0%,1550,1786,0,0,0,0
MN,Winona,0%,16308,10974,0,0,0,0
MN,Wright,0%,26343,37779,0,0,0,0
MN,Yellow Medicine,0%,2816,2579,0,0,0,0
MS,Adams,0%,7630,5300,0,0,0,0
MS,Alcorn,0%,3701,9752,0,0,0,0
MS,Amite,0%,3320,4214,0,0,0,0
MS,Attala,0%,3739,5209,0,0,0,0
MS,Benton,0%,2224,2329,0,0,0,0
MS,Bolivar,0%,9471,4487,0,0,0,0
MS,Calhoun,0%,2242,4068,0,0,0,0
MS,Carroll,0%,2027,3886,0,0,0,0
MS,Chickasaw,0%,4053,3934,0,0,0,0
MS,Choctaw,0%,1459,2624,0,0,0,0
MS,Claiborne,0%,3561,632,0,0,0,0
MS,Clarke,0%,2727,4679,0,0,0,0
MS,Clay,0%,6424,4412,0,0,0,0
