state,county,reporting,dem,gop,lib,grn,una,oth
MT,Silver Bow,0%,9307,6381,0,0,0,288
MT,Stillwater,0%,987,2856,0,0,0,52
MT,Sweet Grass,0%,443,1502,0,0,0,15
MT,Teton,0%,1047,2232,0,0,0,47
MT,Toole,0%,690,1582,0,0,0,21
MT,Treasure,0%,121,348,0,0,0,8
MT,Valley,0%,1429,2476,0,0,0,59
MT,Wheatland,0%,250,705,0,0,0,9
MT,Wibaux,0%,144,407,0,0,0,6
MT,Yellowstone,0%,24101,40863,0,0,0,793
NE,Adams,0%,3752,9119,0,0,0,130
NE,Antelope,0%,610,2739,0,0,0,26
NE,Arthur,0%,24,238,0,0,0,2
NE,Banner,0%,56,373,0,0,0,1
NE,Blaine,0%,36,296,0,0,0,0
NE,Boone,0%,545,2304,0,0,0,20
NE,Box Butte,0%,1657,3396,0,0,0,55
NE,Boyd,0%,223,904,0,0,0,5
NE,Brown,0%,266,1417,0,0,0,13
NE,Buffalo,0%,4025,13888,0,0,0,152
NE,Burt,0%,1260,2327,0,0,0,23
NE,Butler,0%,1056,2994,0,0,0,53
NE,Cass,0%,3310,7120,0,0,0,72
NE,Cedar,0%,1083,3387,0,0,0,43
NE,Chase,0%,280,1597,0,0,0,5
NE,Cherry,0%,481,2503,0,0,0,28
NE,Cheyenne,0%,870,3719,0,0,0,31
NE,Clay,0%,738,2501,0,0,0,30
NE,Colfax,0%,990,2589,0,0,0,40
NE,Cuming,0%,964,3305,0,0,0,29
NE,Custer,0%,1040,4518,0,0,0,24
NE,Dakota,0%,2935,3446,0,0,0,29
NE,Dawes,0%,1084,2715,0,0,0,38
NE,Dawson,0%,1711,6025,0,0,0,45
NE,Deuel,0%,218,812,0,0,0,5
NE,Dixon,0%,934,2015,0,0,0,22
NE,Dodge,0%,4924,10111,0,0,0,112
NE,Douglas,0%,68415,100675,0,0,0,1226
NE,Dundy,0%,186,858,0,0,0,4
NE,Fillmore,0%,816,2292,0,0,0,27
NE,Franklin,0%,412,1277,0,0,0,11
NE,Frontier,0%,274,1157,0,0,0,12
NE,Furnas,0%,491,1941,0,0,0,16
NE,Gage,0%,3627,6541,0,0,0,80
NE,Garden,0%,201,970,0,0,0,9
NE,Garfield,0%,196,805,0,0,0,12
NE,Gosper,0%,222,890,0,0,0,5
NE,Grant,0%,41,352,0,0,0,2
NE,Greeley,0%,361,862,0,0,0,15
NE,Hall,0%,6064,14168,0,0,0,193
NE,Hamilton,0%,1007,3724,0,0,0,46
NE,Harlan,0%,396,1454,0,0,0,21
NE,Hayes,0%,66,524,0,0,0,2
NE,Hitchcock,0%,296,1171,0,0,0,9
NE,Holt,0%,871,4080,0,0,0,25
NE,Hooker,0%,64,392,0,0,0,2
NE,Howard,0%,894,2007,0,0,0,34
NE,Jefferson,0%,1347,2586,0,0,0,29
NE,Johnson,0%,885,1458,0,0,0,25
NE,Kearney,0%,706,2604,0,0,0,27
NE,Keith,0%,736,3290,0,0,0,24
NE,Keya Paha,0%,96,441,0,0,0,5
NE,Kimball,0%,362,1473,0,0,0,7
NE,Knox,0%,1086,3062,0,0,0,38
NE,Lancaster,0%,48539,64897,0,0,0,917
NE,Lincoln,0%,4665,10546,0,0,0,118
NE,Logan,0%,60,316,0,0,0,1
NE,Loup,0%,68,310,0,0,0,3
NE,Madison,0%,2866,10809,0,0,0,93
NE,McPherson,0%,49,258,0,0,0,1
NE,Merrick,0%,833,2770,0,0,0,30
NE,Morrill,0%,494,1734,0,0,0,20
NE,Nance,0%,457,1208,0,0,0,17
NE,Nemaha,0%,1066,2595,0,0,0,30
NE,Nuckolls,0%,541,1884,0,0,0,23
NE,Otoe,0%,2252,4967,0,0,0,47
NE,Pawnee,0%,477,979,0,0,0,5
NE,Perkins,0%,261,1276,0,0,0,5
NE,Phelps,0%,825,3798,0,0,0,18
NE,Pierce,0%,546,2824,0,0,0,14
NE,Platte,0%,2609,10995,0,0,0,105
NE,Polk,0%,454,1886,0,0,0,20
NE,Red Willow,0%,1040,4063,0,0,0,40
NE,Richardson,0%,1283,2903,0,0,0,26
NE,Rock,0%,130,743,0,0,0,8
NE,Saline,0%,2389,3031,0,0,0,37
NE,Sarpy,0%,18361,42263,0,0,0,314
NE,Saunders,0%,3090,6866,0,0,0,82
NE,Scotts Bluff,0%,3747,10131,0,0,0,88
NE,Seward,0%,2086,5257,0,0,0,46
NE,Sheridan,0%,429,2127,0,0,0,16
NE,Sherman,0%,536,1065,0,0,0,19
NE,Sioux,0%,123,657,0,0,0,3
NE,Stanton,0%,555,2147,0,0,0,14
NE,Thayer,0%,751,2043,0,0,0,18
NE,Thomas,0%,60,378,0,0,0,4
NE,Thurston,0%,1115,1808,0,0,0,17
NE,Valley,0%,562,1692,0,0,0,15
NE,Washington,0%,2728,7009,0,0,0,47
NE,Wayne,0%,1059,2971,0,0,0,24
NE,Webster,0%,557,1401,0,0,0,15
NE,Wheeler,0%,81,366,0,0,0,5
NE,York,0%,1302,5381,0,0,0,48
NV,Carson City,0%,9441,13164,0,0,0,147
NV,Churchill,0%,2705,7335,0,0,0,66
NV,Clark,0%,279575,253432,0,0,0,3052
NV,Douglas,0%,8269,15192,0,0,0,137
NV,Elko,0%,3047,11935,0,0,0,85
NV,Esmeralda,0%,98,367,0,0,0,4
NV,Eureka,0%,144,571,0,0,0,8
NV,Humboldt,0%,1360,3896,0,0,0,35
NV,Lander,0%,414,1602,0,0,0,12
NV,Lincoln,0%,418,1579,0,0,0,12
NV,Lyon,0%,5637,11136,0,0,0,122
NV,Mineral,0%,931,1336,0,0,0,26
NV,Nye,0%,5623,8498,0,0,0,128
NV,Pershing,0%,538,1341,0,0,0,17
NV,Storey,0%,871,1253,0,0,0,17
NV,Washoe,0%,73219,79698,0,0,0,879
NV,White Pine,0%,1082,2604,0,0,0,38
NH,Belknap,0%,14113,17952,0,0,0,218
NH,Carroll,0%,12707,14115,0,0,0,230
NH,Cheshire,0%,24429,16463,0,0,0,303
NH,Coos,0%,8560,8140,0,0,0,130
NH,Grafton,0%,26179,20277,0,0,0,358
NH,Hillsborough,0%,93674,99423,0,0,0,1201
NH,Merrimack,0%,39961,36052,0,0,0,454
NH,Rockingham,0%,76020,82488,0,0,0,994
NH,Strafford,0%,32942,25796,0,0,0,408
NH,Sullivan,0%,11434,10142,0,0,0,151
NJ,Atlantic,0%,52181,46197,0,0,0,535
NJ,Bergen,0%,192827,178304,0,0,0,1891
NJ,Burlington,0%,103971,90112,0,0,0,945
NJ,Camden,0%,129918,76925,0,0,0,894
NJ,Cape May,0%,19614,26316,0,0,0,241
NJ,Cumberland,0%,26410,23186,0,0,0,154
NJ,Essex,0%,191999,80822,0,0,0,1052
NJ,Gloucester,0%,66476,59760,0,0,0,734
NJ,Hudson,0%,113603,55530,0,0,0,831
NJ,Hunterdon,0%,25727,39449,0,0,0,484
NJ,Mercer,0%,85682,53469,0,0,0,771
NJ,Middlesex,0%,156168,119436,0,0,0,1701
NJ,Monmouth,0%,131808,161693,0,0,0,2005
NJ,Morris,0%,90476,126761,0,0,0,1154
NJ,Ocean,0%,92621,143797,0,0,0,1571
NJ,Passaic,0%,91939,73568,0,0,0,833
NJ,Salem,0%,13650,15635,0,0,0,165
NJ,Somerset,0%,61550,67505,0,0,0,739
NJ,Sussex,0%,22282,42085,0,0,0,480
NJ,Union,0%,112542,77621,0,0,0,980
NJ,Warren,0%,17876,29323,0,0,0,454
NM,Bernalillo,0%,128531,119161,0,0,0,1419
NM,Catron,0%,550,1415,0,0,0,7
NM,Chaves,0%,6716,14748,0,0,0,103
NM,Cibola,0%,3969,3428,0,0,0,86
NM,Colfax,0%,2825,3080,0,0,0,33
NM,Curry,0%,3536,10647,0,0,0,57
NM,De Baca,0%,280,705,0,0,0,2
NM,Dona Ana,0%,30174,28710,0,0,0,355
NM,Eddy,0%,6866,13240,0,0,0,66
NM,Grant,0%,7020,5974,0,0,0,81
NM,Guadalupe,0%,1340,913,0,0,0,10
NM,Harding,0%,257,372,0,0,0,4
NM,Hidalgo,0%,830,1054,0,0,0,12
NM,Lea,0%,3608,14315,0,0,0,42
NM,Lincoln,0%,2831,6059,0,0,0,47
NM,Los Alamos,0%,5191,5802,0,0,0,81
NM,Luna,0%,3338,4163,0,0,0,48
NM,McKinley,0%,12725,7132,0,0,0,97
NM,Mora,0%,1870,924,0,0,0,8
NM,Otero,0%,6355,13935,0,0,0,127
NM,Quay,0%,1420,2651,0,0,0,25
NM,Rio Arriba,0%,9737,5136,0,0,0,44
NM,Roosevelt,0%,2069,4954,0,0,0,35
NM,San Juan,0%,14717,29371,0,0,0,236
NM,San Miguel,0%,8435,3216,0,0,0,67
NM,Sandoval,0%,21215,22482,0,0,0,214
NM,Santa Fe,0%,46553,18315,0,0,0,317
NM,Sierra,0%,1910,3135,0,0,0,41
NM,Socorro,0%,3991,3677,0,0,0,47
NM,Taos,0%,10772,3605,0,0,0,103
NM,Torrance,0%,2373,4001,0,0,0,40
NM,Union,0%,411,1449,0,0,0,11
NM,Valencia,0%,11176,14355,0,0,0,126
NY,Albany,0%,81666,51297,0,0,0,2618
NY,Allegany,0%,6067,11560,0,0,0,305
NY,Bronx,0%,260438,52752,0,0,0,2270
NY,Broome,0%,42092,40207,0,0,0,1644
NY,Cattaraugus,0%,12410,18665,0,0,0,577
NY,Cayuga,0%,16157,15511,0,0,0,702
NY,Chautauqua,0%,25459,29993,0,0,0,1051
NY,Chemung,0%,16486,20639,0,0,0,896
NY,Chenango,0%,8413,10751,0,0,0,395
NY,Clinton,0%,16217,14095,0,0,0,655
NY,Columbia,0%,14055,11237,0,0,0,554
NY,Cortland,0%,9902,10708,0,0,0,403
NY,Delaware,0%,7971,11558,0,0,0,490
NY,Dutchess,0%,53034,59122,0,0,0,1837
NY,Erie,0%,230986,171061,0,0,0,8980
NY,Essex,0%,7855,8971,0,0,0,371
NY,Franklin,0%,8674,7875,0,0,0,324
NY,Fulton,0%,8486,11686,0,0,0,390
NY,Genesee,0%,9615,15799,0,0,0,410
NY,Greene,0%,9079,13641,0,0,0,466
NY,Hamilton,0%,1075,2210,0,0,0,53
NY,Herkimer,0%,10706,14894,0,0,0,527
NY,Jefferson,0%,15305,19368,0,0,0,658
NY,Lewis,0%,4273,6144,0,0,0,197
NY,Livingston,0%,11244,17632,0,0,0,622
NY,Madison,0%,11947,15345,0,0,0,504
NY,Monroe,0%,166355,158856,0,0,0,5186
NY,Montgomery,0%,8833,10645,0,0,0,374
NY,Nassau,0%,312388,278727,0,0,0,6020
NY,New York,0%,999847,336244,0,0,0,14450
NY,Niagara,0%,44072,43808,0,0,0,1675
NY,Oneida,0%,37601,49256,0,0,0,2038
NY,Onondaga,0%,107429,87694,0,0,0,3537
NY,Ontario,0%,19585,26308,0,0,0,754
NY,Orange,0%,58944,74397,0,0,0,1806
NY,Orleans,0%,5570,9893,0,0,0,249
NY,Oswego,0%,23202,24724,0,0,0,976
NY,Otsego,0%,11474,12547,0,0,0,482
NY,Putnam,0%,18067,25147,0,0,0,499
NY,Queens,0%,393482,155363,0,0,0,5135
NY,Rensselaer,0%,33195,32540,0,0,0,1453
NY,Rockland,0%,59326,60627,0,0,0,1828
NY,Saratoga,0%,45033,52798,0,0,0,1822
NY,Schenectady,0%,33248,30113,0,0,0,1161
NY,Schoharie,0%,5128,7892,0,0,0,273
NY,Schuyler,0%,3309,4805,0,0,0,159
NY,Seneca,0%,6420,7407,0,0,0,293
NY,St. Lawrence,0%,20814,16609,0,0,0,726
NY,Steuben,0%,13318,25292,0,0,0,664
NY,Suffolk,0%,303375,301710,0,0,0,13251
NY,Sullivan,0%,13643,13930,0,0,0,547
NY,Tioga,0%,8938,12869,0,0,0,367
NY,Tompkins,0%,24589,12957,0,0,0,936
NY,Ulster,0%,45402,36279,0,0,0,1930
NY,Warren,0%,11879,15269,0,0,0,556
NY,Washington,0%,9803,12947,0,0,0,548
NY,Wayne,0%,14620,23250,0,0,0,640
NY,Westchester,0%,218142,153241,0,0,0,5510
NY,Wyoming,0%,5757,11086,0,0,0,236
NY,Yates,0%,3772,5794,0,0,0,159
NC,Alamance,0%,20334,32914,0,0,0,0
NC,Alexander,0%,4657,10678,0,0,0,0
NC,Alleghany,0%,1898,2844,0,0,0,0
NC,Anson,0%,5350,3788,0,0,0,0
NC,Ashe,0%,4453,7254,0,0,0,0
NC,Avery,0%,1772,5589,0,0,0,0
NC,Beaufort,0%,6936,12355,0,0,0,0
NC,Bertie,0%,4770,3018,0,0,0,0
NC,Bladen,0%,6009,6145,0,0,0,0
NC,Brunswick,0%,14809,22819,0,0,0,0
NC,Buncombe,0%,50903,51686,0,0,0,0
NC,Burke,0%,10153,16075,0,0,0,0
NC,Cabarrus,0%,19464,40270,0,0,0,0
NC,Caldwell,0%,9839,20799,0,0,0,0
NC,Camden,0%,1329,2271,0,0,0,0
NC,Carteret,0%,7369,16904,0,0,0,0
NC,Caswell,0%,4543,4873,0,0,0,0
NC,Catawba,0%,18520,39017,0,0,0,0
NC,Chatham,0%,12679,12712,0,0,0,0
NC,Cherokee,0%,3617,7382,0,0,0,0
NC,Chowan,0%,1780,2240,0,0,0,0
NC,Clay,0%,1620,3185,0,0,0,0
NC,Cleveland,0%,14028,22509,0,0,0,0
NC,Columbus,0%,10101,10585,0,0,0,0
NC,Craven,0%,15072,23389,0,0,0,0
NC,Cumberland,0%,44328,48042,0,0,0,0
NC,Currituck,0%,2887,5954,0,0,0,0
NC,Dare,0%,6075,9247,0,0,0,0
NC,Davidson,0%,16962,41780,0,0,0,0
NC,Davie,0%,4225,12343,0,0,0,0
NC,Duplin,0%,6780,9468,0,0,0,0
NC,Durham,0%,72986,34124,0,0,0,0
NC,Edgecombe,0%,12478,7990,0,0,0,0
NC,Forsyth,0%,62333,74743,0,0,0,0
NC,Franklin,0%,9127,11341,0,0,0,0
NC,Gaston,0%,15186,34492,0,0,0,0
NC,Gates,0%,2117,1920,0,0,0,0
NC,Graham,0%,1270,2687,0,0,0,0
NC,Granville,0%,8962,9438,0,0,0,0
NC,Greene,0%,2648,3790,0,0,0,0
NC,Guilford,0%,99223,97905,0,0,0,0
NC,Halifax,0%,11322,7996,0,0,0,0
NC,Harnett,0%,11289,20649,0,0,0,0
NC,Haywood,0%,11222,14607,0,0,0,0
NC,Henderson,0%,14608,27390,0,0,0,0
NC,Hertford,0%,4903,2827,0,0,0,0
NC,Hoke,0%,5663,5180,0,0,0,0
NC,Hyde,0%,1042,1222,0,0,0,0
NC,Iredell,0%,17673,37841,0,0,0,0
NC,Jackson,0%,6700,7283,0,0,0,0
NC,Johnston,0%,14384,31304,0,0,0,0
NC,Jones,0%,1837,2564,0,0,0,0
NC,Lee,0%,7319,11443,0,0,0,0
NC,Lenoir,0%,9539,12745,0,0,0,0
NC,Lincoln,0%,9318,19878,0,0,0,0
NC,Macon,0%,5465,9416,0,0,0,0
NC,Madison,0%,4178,5113,0,0,0,0
NC,Martin,0%,5055,5302,0,0,0,0
NC,McDowell,0%,5274,10484,0,0,0,0
NC,Mecklenburg,0%,167051,154177,0,0,0,0
NC,Mitchell,0%,2054,7218,0,0,0,0
NC,Montgomery,0%,4212,5619,0,0,0,0
NC,Moore,0%,13186,24149,0,0,0,0
NC,Nash,0%,10167,13709,0,0,0,0
NC,New Hanover,0%,35103,44804,0,0,0,0
NC,Northampton,0%,5558,3163,0,0,0,0
NC,Onslow,0%,10996,25396,0,0,0,0
NC,Orange,0%,42683,20673,0,0,0,0
NC,Pamlico,0%,2320,3650,0,0,0,0
NC,Pasquotank,0%,6895,6546,0,0,0,0
NC,Pender,0%,6928,9917,0,0,0,0
NC,Perquimans,0%,1971,2964,0,0,0,0
NC,Person,0%,6152,8928,0,0,0,0
NC,Pitt,0%,24386,28099,0,0,0,0
NC,Polk,0%,3516,4846,0,0,0,0
NC,Randolph,0%,12575,37109,0,0,0,0
NC,Richmond,0%,8229,7604,0,0,0,0
NC,Robeson,0%,17172,15471,0,0,0,0
NC,Rockingham,0%,14068,22450,0,0,0,0
NC,Rowan,0%,16517,34549,0,0,0,0
NC,Rutherford,0%,8106,16190,0,0,0,0
NC,Sampson,0%,9389,12374,0,0,0,0
NC,Scotland,0%,6330,5097,0,0,0,0
NC,Stanly,0%,7567,17744,0,0,0,0
NC,Stokes,0%,5702,13404,0,0,0,0
NC,Surry,0%,8153,17241,0,0,0,0
NC,Swain,0%,2416,2591,0,0,0,0
NC,Transylvania,0%,5707,9172,0,0,0,0
NC,Tyrrell,0%,727,850,0,0,0,0
NC,Union,0%,17639,42266,0,0,0,0
NC,Vance,0%,8749,6870,0,0,0,0
NC,Wake,0%,162750,172563,0,0,0,0
NC,Warren,0%,4973,2737,0,0,0,0
NC,Washington,0%,2931,2465,0,0,0,0
NC,Watauga,0%,11064,12485,0,0,0,0
NC,Wayne,0%,14267,23826,0,0,0,0
NC,Wilkes,0%,7783,18935,0,0,0,0
NC,Wilson,0%,13924,16287,0,0,0,0
NC,Yadkin,0%,3544,12220,0,0,0,0
NC,Yancey,0%,4315,4769,0,0,0,0
ND,Adams,0%,351,910,0,0,0,15
ND,Barnes,0%,2175,3519,0,0,0,64
ND,Benson,0%,1195,1000,0,0,0,26
ND,Billings,0%,99,449,0,0,0,9
ND,Bottineau,0%,1163,2457,0,0,0,33
ND,Bowman,0%,397,1280,0,0,0,29
ND,Burke,0%,334,807,0,0,0,13
ND,Burleigh,0%,11511,26370,0,0,0,481
ND,Cass,0%,25927,39517,0,0,0,732
ND,Cavalier,0%,882,1530,0,0,0,28
ND,Dickey,0%,881,1889,0,0,0,34
ND,Divide,0%,483,748,0,0,0,25
ND,Dunn,0%,569,1176,0,0,0,16
ND,Eddy,0%,533,653,0,0,0,18
ND,Emmons,0%,608,1449,0,0,0,43
ND,Foster,0%,518,1215,0,0,0,20
ND,Golden Valley,0%,194,715,0,0,0,6
ND,Grand Forks,0%,12611,17255,0,0,0,347
ND,Grant,0%,264,950,0,0,0,16
ND,Griggs,0%,504,903,0,0,0,14
ND,Hettinger,0%,403,1042,0,0,0,35
ND,Kidder,0%,433,901,0,0,0,20
ND,LaMoure,0%,712,1589,0,0,0,17
ND,Logan,0%,265,844,0,0,0,15
ND,McHenry,0%,1028,1743,0,0,0,36
ND,McIntosh,0%,437,1253,0,0,0,24
ND,McKenzie,0%,840,1884,0,0,0,14
ND,McLean,0%,1651,2995,0,0,0,56
ND,Mercer,0%,1243,3277,0,0,0,68
ND,Morton,0%,4041,8279,0,0,0,191
ND,Mountrail,0%,1463,1520,0,0,0,30
ND,Nelson,0%,778,1107,0,0,0,26
ND,Oliver,0%,309,789,0,0,0,15
ND,Pembina,0%,1320,2461,0,0,0,53
ND,Pierce,0%,684,1466,0,0,0,24
ND,Ramsey,0%,1884,2941,0,0,0,58
ND,Ransom,0%,1197,1351,0,0,0,40
ND,Renville,0%,494,944,0,0,0,18
ND,Richland,0%,2820,5255,0,0,0,94
ND,Rolette,0%,2559,1391,0,0,0,66
ND,Sargent,0%,1017,1145,0,0,0,28
ND,Sheridan,0%,199,725,0,0,0,12
ND,Sioux,0%,801,318,0,0,0,12
ND,Slope,0%,89,345,0,0,0,5
ND,Stark,0%,3001,7195,0,0,0,126
ND,Steele,0%,614,584,0,0,0,7
ND,Stutsman,0%,3429,6495,0,0,0,133
ND,Towner,0%,606,754,0,0,0,25
ND,Traill,0%,1650,2539,0,0,0,43
ND,Walsh,0%,1905,3189,0,0,0,61
ND,Ward,0%,8223,16970,0,0,0,276
ND,Wells,0%,858,1651,0,0,0,35
ND,Williams,0%,2510,6264,0,0,0,109
OH,Adams,0%,4189,7480,0,0,0,0
OH,Allen,0%,15822,31629,0,0,0,0
OH,Ashland,0%,8345,15826,0,0,0,0
OH,Ashtabula,0%,23545,20621,0,0,0,0
OH,Athens,0%,17369,9912,0,0,0,0
OH,Auglaize,0%,5729,16437,0,0,0,0
OH,Belmont,0%,17256,15275,0,0,0,0
OH,Brown,0%,7058,12480,0,0,0,0
OH,Butler,0%,54185,106735,0,0,0,0
OH,Carroll,0%,6190,7531,0,0,0,0
OH,Champaign,0%,6752,11432,0,0,0,0
OH,Clark,0%,32824,34444,0,0,0,0
OH,Clermont,0%,25318,61694,0,0,0,0
OH,Clinton,0%,5244,12625,0,0,0,0
OH,Columbiana,0%,22884,25212,0,0,0,0
OH,Coshocton,0%,6763,9121,0,0,0,0
OH,Crawford,0%,7626,13667,0,0,0,0
OH,Cuyahoga,0%,433262,215624,0,0,0,0
OH,Darke,0%,7663,17869,0,0,0,0
OH,Defiance,0%,6683,11018,0,0,0,0
OH,Delaware,0%,26491,52237,0,0,0,0
OH,Erie,0%,20652,18019,0,0,0,0
OH,Fairfield,0%,24321,42057,0,0,0,0
OH,Fayette,0%,4244,7221,0,0,0,0
OH,Franklin,0%,275573,234196,0,0,0,0
OH,Fulton,0%,8098,13443,0,0,0,0
OH,Gallia,0%,5188,8320,0,0,0,0
OH,Geauga,0%,19571,29957,0,0,0,0
OH,Greene,0%,29349,46841,0,0,0,0
OH,Guernsey,0%,7072,9095,0,0,0,0
OH,Hamilton,0%,190956,215639,0,0,0,0
OH,Hancock,0%,9930,24345,0,0,0,0
OH,Hardin,0%,4723,8187,0,0,0,0
OH,Harrison,0%,3824,4318,0,0,0,0
OH,Henry,0%,5027,9770,0,0,0,0
OH,Highland,0%,6012,11871,0,0,0,0
OH,Hocking,0%,6065,6821,0,0,0,0
OH,Holmes,0%,2622,8299,0,0,0,0
OH,Huron,0%,10354,14553,0,0,0,0
OH,Jackson,0%,5519,8382,0,0,0,0
OH,Jefferson,0%,18674,16887,0,0,0,0
OH,Knox,0%,9613,16677,0,0,0,0
OH,Lake,0%,57471,60615,0,0,0,0
OH,Lawrence,0%,11874,15178,0,0,0,0
OH,Licking,0%,29350,48092,0,0,0,0
OH,Logan,0%,6644,14084,0,0,0,0
OH,Lorain,0%,76512,59751,0,0,0,0
OH,Lucas,0%,128874,85405,0,0,0,0
OH,Madison,0%,6080,10931,0,0,0,0
OH,Mahoning,0%,81500,47968,0,0,0,0
OH,Marion,0%,11492,16729,0,0,0,0
OH,Medina,0%,35725,47499,0,0,0,0
OH,Meigs,0%,4334,6156,0,0,0,0
OH,Mercer,0%,4924,15022,0,0,0,0
OH,Miami,0%,17039,33039,0,0,0,0
OH,Monroe,0%,4164,3370,0,0,0,0
OH,Montgomery,0%,138262,134716,0,0,0,0
OH,Morgan,0%,2810,3695,0,0,0,0
OH,Morrow,0%,5651,10313,0,0,0,0
OH,Muskingum,0%,16050,21901,0,0,0,0
OH,Noble,0%,2618,3799,0,0,0,0
OH,Ottawa,0%,10915,11820,0,0,0,0
OH,Paulding,0%,3544,6074,0,0,0,0
OH,Perry,0%,7205,7767,0,0,0,0
OH,Pickaway,0%,8388,13864,0,0,0,0
OH,Pike,0%,5865,6385,0,0,0,0
OH,Portage,0%,39915,35054,0,0,0,0
OH,Preble,0%,7165,13512,0,0,0,0
OH,Putnam,0%,4348,14196,0,0,0,0
OH,Richland,0%,24056,36253,0,0,0,0
OH,Ross,0%,13701,16940,0,0,0,0
OH,Sandusky,0%,13909,17824,0,0,0,0
OH,Scioto,0%,16438,17938,0,0,0,0
OH,Seneca,0%,10770,15624,0,0,0,0
OH,Shelby,0%,6337,15825,0,0,0,0
OH,Stark,0%,92295,89859,0,0,0,0
OH,Summit,0%,152897,116184,0,0,0,0
OH,Trumbull,0%,65321,40220,0,0,0,0
OH,Tuscarawas,0%,18460,23359,0,0,0,0
OH,Union,0%,6546,15593,0,0,0,0
OH,Van Wert,0%,4026,10484,0,0,0,0
OH,Vinton,0%,2612,3194,0,0,0,0
OH,Warren,0%,25399,66523,0,0,0,0
OH,Washington,0%,12137,17029,0,0,0,0
OH,Wayne,0%,19455,31433,0,0,0,0
OH,Williams,0%,6231,11633,0,0,0,0
OH,Wood,0%,28216,32574,0,0,0,0
OH,Wyandot,0%,3554,6956,0,0,0,0
OK,Adair,0%,2560,4971,0,0,0,0
OK,Alfalfa,0%,470,2201,0,0,0,0
OK,Atoka,0%,1946,3140,0,0,0,0
OK,Beaver,0%,297,2271,0,0,0,0
OK,Beckham,0%,1931,5454,0,0,0,0
OK,Blaine,0%,1222,3199,0,0,0,0
OK,Bryan,0%,5742,8614,0,0,0,0
OK,Caddo,0%,3916,6491,0,0,0,0
OK,Canadian,0%,9712,33297,0,0,0,0
OK,Carter,0%,6464,12173,0,0,0,0
OK,Cherokee,0%,8622,9563,0,0,0,0
OK,Choctaw,0%,2639,3168,0,0,0,0
OK,Cimarron,0%,184,1242,0,0,0,0
OK,Cleveland,0%,33998,65704,0,0,0,0
OK,Coal,0%,1203,1396,0,0,0,0
OK,Comanche,0%,12020,21163,0,0,0,0
OK,Cotton,0%,898,1742,0,0,0,0
OK,Craig,0%,2504,3894,0,0,0,0
OK,Creek,0%,9927,18845,0,0,0,0
OK,Custer,0%,2801,7839,0,0,0,0
OK,Delaware,0%,5591,10016,0,0,0,0
OK,Dewey,0%,408,1843,0,0,0,0
OK,Ellis,0%,395,1685,0,0,0,0
OK,Garfield,0%,5586,17685,0,0,0,0
OK,Garvin,0%,3706,7610,0,0,0,0
OK,Grady,0%,5969,14129,0,0,0,0
OK,Grant,0%,571,1950,0,0,0,0
OK,Greer,0%,719,1529,0,0,0,0
OK,Harmon,0%,354,838,0,0,0,0
OK,Harper,0%,268,1397,0,0,0,0
OK,Haskell,0%,2378,2946,0,0,0,0
OK,Hughes,0%,2283,3066,0,0,0,0
OK,Jackson,0%,2232,7024,0,0,0,0
OK,Jefferson,0%,1057,1546,0,0,0,0
OK,Johnston,0%,1711,2634,0,0,0,0
OK,Kay,0%,5956,14121,0,0,0,0
OK,Kingfisher,0%,1022,5629,0,0,0,0
OK,Kiowa,0%,1413,2608,0,0,0,0
OK,Latimer,0%,1945,2535,0,0,0,0
OK,Le Flore,0%,6740,10681,0,0,0,0
OK,Lincoln,0%,4041,10149,0,0,0,0
OK,Logan,0%,4869,11467,0,0,0,0
OK,Love,0%,1538,2295,0,0,0,0
OK,Major,0%,537,3122,0,0,0,0
OK,Marshall,0%,2088,3363,0,0,0,0
OK,Mayes,0%,6933,9946,0,0,0,0
OK,McClain,0%,3742,10038,0,0,0,0
OK,McCurtain,0%,3684,7472,0,0,0,0
OK,McIntosh,0%,4488,4692,0,0,0,0
OK,Murray,0%,2310,3665,0,0,0,0
OK,Muskogee,0%,12585,15121,0,0,0,0
OK,Noble,0%,1335,3993,0,0,0,0
OK,Nowata,0%,1659,2805,0,0,0,0
OK,Okfuskee,0%,1743,2542,0,0,0,0
OK,Oklahoma,0%,97283,174707,0,0,0,0
OK,Okmulgee,0%,7367,8363,0,0,0,0
OK,Osage,0%,8068,11467,0,0,0,0
OK,Ottawa,0%,5084,7441,0,0,0,0
OK,Pawnee,0%,2563,4412,0,0,0,0
OK,Payne,0%,10101,19560,0,0,0,0
OK,Pittsburg,0%,7452,11134,0,0,0,0
OK,Pontotoc,0%,5165,9647,0,0,0,0
OK,Pottawatomie,0%,8636,17212,0,0,0,0
OK,Pushmataha,0%,1934,2862,0,0,0,0
OK,Roger Mills,0%,382,1388,0,0,0,0
OK,Rogers,0%,11917,24974,0,0,0,0
OK,Seminole,0%,3648,5623,0,0,0,0
OK,Sequoyah,0%,5910,8865,0,0,0,0
OK,Stephens,0%,5514,13645,0,0,0,0
OK,Texas,0%,1016,5449,0,0,0,0
OK,Tillman,0%,1175,2273,0,0,0,0
OK,Tulsa,0%,90204,163434,0,0,0,0
OK,Wagoner,0%,9157,19081,0,0,0,0
OK,Washington,0%,6862,16551,0,0,0,0
OK,Washita,0%,1340,3705,0,0,0,0
OK,Woods,0%,930,3165,0,0,0,0
OK,Woodward,0%,1457,6188,0,0,0,0
OR,Baker,0%,2585,6155,0,0,0,0
